LAMMPS data file for SC lattice

125 atoms
19125 angles

1 atom types
6 angle types

0.0 5 xlo xhi
0.0 5 ylo yhi
0.0 5 zlo zhi

Masses

1 1.0

Atoms

16834 3 86 111 116
16835 6 86 111 11
16836 1 86 111 81
16837 1 86 111 90
16838 1 86 111 87
16839 1 86 111 91
16840 3 86 111 110
16841 3 86 111 107
16842 3 86 111 120
16843 3 86 111 117
16844 5 86 111 6
16845 5 86 111 15
16846 5 86 111 12
16847 5 86 111 16
16848 3 106 111 115
16849 3 106 111 112
16850 6 106 111 116
16851 3 106 111 11
16852 1 106 111 81
16853 3 106 111 90
16854 3 106 111 87
16855 5 106 111 91
16856 1 106 111 110
16857 1 106 111 107
16858 5 106 111 120
16859 5 106 111 117
16860 1 106 111 6
16861 3 106 111 15
16862 3 106 111 12
16863 5 106 111 16
16864 6 115 111 112
16865 3 115 111 116
16866 3 115 111 11
16867 3 115 111 81
16868 1 115 111 90
16869 5 115 111 87
16870 3 115 111 91
16871 1 115 111 110
16872 5 115 111 107
16873 1 115 111 120
16874 5 115 111 117
16875 3 115 111 6
16876 1 115 111 15
16877 5 115 111 12
16878 3 115 111 16
16879 3 112 111 116
16880 3 112 111 11
16881 3 112 111 81
16882 5 112 111 90
16883 1 112 111 87
16884 3 112 111 91
16885 5 112 111 110
16886 1 112 111 107
16887 5 112 111 120
16888 1 112 111 117
16889 3 112 111 6
16890 5 112 111 15
16891 1 112 111 12
16892 3 112 111 16
16893 3 116 111 11
16894 5 116 111 81
16895 3 116 111 90
16896 3 116 111 87
16897 1 116 111 91
16898 5 116 111 110
16899 5 116 111 107
16900 1 116 111 120
16901 1 116 111 117
16902 5 116 111 6
16903 3 116 111 15
16904 3 116 111 12
16905 1 116 111 16
16906 5 11 111 81
16907 5 11 111 90
16908 5 11 111 87
16909 5 11 111 91
16910 3 11 111 110
16911 3 11 111 107
16912 3 11 111 120
16913 3 11 111 117
16914 1 11 111 6
16915 1 11 111 15
16916 1 11 111 12
16917 1 11 111 16
16918 2 81 111 90
16919 2 81 111 87
16920 3 81 111 91
16921 2 81 111 110
16922 2 81 111 107
16923 4 81 111 120
16924 4 81 111 117
16925 3 81 111 6
16926 4 81 111 15
16927 4 81 111 12
16928 6 81 111 16
16929 3 90 111 87
16930 2 90 111 91
16931 2 90 111 110
16932 4 90 111 107
16933 2 90 111 120
16934 4 90 111 117
16935 4 90 111 6
16936 3 90 111 15
16937 6 90 111 12
16938 4 90 111 16
16939 2 87 111 91
16940 4 87 111 110
16941 2 87 111 107
16942 4 87 111 120
16943 2 87 111 117
16944 4 87 111 6
16945 6 87 111 15
16946 3 87 111 12
16947 4 87 111 16
16948 4 91 111 110
16949 4 91 111 107
16950 2 91 111 120
16951 2 91 111 117
16952 6 91 111 6
16953 4 91 111 15
16954 4 91 111 12
16955 3 91 111 16
16956 3 110 111 107
16957 3 110 111 120
16958 6 110 111 117
16959 2 110 111 6
16960 2 110 111 15
16961 4 110 111 12
16962 4 110 111 16
16963 6 107 111 120
16964 3 107 111 117
16965 2 107 111 6
16966 4 107 111 15
16967 2 107 111 12
16968 4 107 111 16
16969 3 120 111 117
16970 4 120 111 6
16971 2 120 111 15
16972 4 120 111 12
16973 2 120 111 16
16974 4 117 111 6
16975 4 117 111 15
16976 2 117 111 12
16977 2 117 111 16
16978 2 6 111 15
16979 2 6 111 12
16980 3 6 111 16
16981 3 15 111 12
16982 2 15 111 16
16983 2 12 111 16
16984 3 87 112 107
16985 3 87 112 111
16986 3 87 112 113
16987 3 87 112 117
16988 6 87 112 12
16989 1 87 112 82
16990 1 87 112 86
16991 1 87 112 88
16992 1 87 112 92
16993 3 87 112 106
16994 3 87 112 108
16995 3 87 112 116
16996 3 87 112 118
16997 5 87 112 7
16998 5 87 112 11
16999 5 87 112 13
17000 5 87 112 17
17001 3 107 112 111
17002 3 107 112 113
17003 6 107 112 117
17004 3 107 112 12
17005 1 107 112 82
17006 3 107 112 86
17007 3 107 112 88
17008 5 107 112 92
17009 1 107 112 106
17010 1 107 112 108
17011 5 107 112 116
17012 5 107 112 118
17013 1 107 112 7
17014 3 107 112 11
17015 3 107 112 13
17016 5 107 112 17
17017 6 111 112 113
17018 3 111 112 117
17019 3 111 112 12
17020 3 111 112 82
17021 1 111 112 86
17022 5 111 112 88
17023 3 111 112 92
17024 1 111 112 106
17025 5 111 112 108
17026 1 111 112 116
17027 5 111 112 118
17028 3 111 112 7
17029 1 111 112 11
17030 5 111 112 13
17031 3 111 112 17
17032 3 113 112 117
17033 3 113 112 12
17034 3 113 112 82
17035 5 113 112 86
17036 1 113 112 88
17037 3 113 112 92
17038 5 113 112 106
17039 1 113 112 108
17040 5 113 112 116
17041 1 113 112 118
17042 3 113 112 7
17043 5 113 112 11
17044 1 113 112 13
17045 3 113 112 17
17046 3 117 112 12
17047 5 117 112 82
17048 3 117 112 86
17049 3 117 112 88
17050 1 117 112 92
17051 5 117 112 106
17052 5 117 112 108
17053 1 117 112 116
17054 1 117 112 118
17055 5 117 112 7
17056 3 117 112 11
17057 3 117 112 13
17058 1 117 112 17
17059 5 12 112 82
17060 5 12 112 86
17061 5 12 112 88
17062 5 12 112 92
17063 3 12 112 106
17064 3 12 112 108
17065 3 12 112 116
17066 3 12 112 118
17067 1 12 112 7
17068 1 12 112 11
17069 1 12 112 13
17070 1 12 112 17
17071 2 82 112 86
17072 2 82 112 88
17073 3 82 112 92
17074 2 82 112 106
17075 2 82 112 108
17076 4 82 112 116
17077 4 82 112 118
17078 3 82 112 7
17079 4 82 112 11
17080 4 82 112 13
17081 6 82 112 17
17082 3 86 112 88
17083 2 86 112 92
17084 2 86 112 106
17085 4 86 112 108
17086 2 86 112 116
17087 4 86 112 118
17088 4 86 112 7
17089 3 86 112 11
17090 6 86 112 13
17091 4 86 112 17
17092 2 88 112 92
17093 4 88 112 106
17094 2 88 112 108
17095 4 88 112 116
17096 2 88 112 118
17097 4 88 112 7
17098 6 88 112 11
17099 3 88 112 13
17100 4 88 112 17
17101 4 92 112 106
17102 4 92 112 108
17103 2 92 112 116
17104 2 92 112 118
17105 6 92 112 7
17106 4 92 112 11
17107 4 92 112 13
17108 3 92 112 17
17109 3 106 112 108
17110 3 106 112 116
17111 6 106 112 118
17112 2 106 112 7
17113 2 106 112 11
17114 4 106 112 13
17115 4 106 112 17
17116 6 108 112 116
17117 3 108 112 118
17118 2 108 112 7
17119 4 108 112 11
17120 2 108 112 13
17121 4 108 112 17
17122 3 116 112 118
17123 4 116 112 7
17124 2 116 112 11
17125 4 116 112 13
17126 2 116 112 17
17127 4 118 112 7
17128 4 118 112 11
17129 2 118 112 13
17130 2 118 112 17
17131 2 7 112 11
17132 2 7 112 13
17133 3 7 112 17
17134 3 11 112 13
17135 2 11 112 17
17136 2 13 112 17
17137 3 88 113 108
17138 3 88 113 112
17139 3 88 113 114
17140 3 88 113 118
17141 6 88 113 13
17142 1 88 113 83
17143 1 88 113 87
17144 1 88 113 89
17145 1 88 113 93
17146 3 88 113 107
17147 3 88 113 109
17148 3 88 113 117
17149 3 88 113 119
17150 5 88 113 8
17151 5 88 113 12
17152 5 88 113 14
17153 5 88 113 18
17154 3 108 113 112
17155 3 108 113 114
17156 6 108 113 118
17157 3 108 113 13
17158 1 108 113 83
17159 3 108 113 87
17160 3 108 113 89
17161 5 108 113 93
17162 1 108 113 107
17163 1 108 113 109
17164 5 108 113 117
17165 5 108 113 119
17166 1 108 113 8
17167 3 108 113 12
17168 3 108 113 14
17169 5 108 113 18
17170 6 112 113 114
17171 3 112 113 118
17172 3 112 113 13
17173 3 112 113 83
17174 1 112 113 87
17175 5 112 113 89
17176 3 112 113 93
17177 1 112 113 107
17178 5 112 113 109
17179 1 112 113 117
17180 5 112 113 119
17181 3 112 113 8
17182 1 112 113 12
17183 5 112 113 14
17184 3 112 113 18
17185 3 114 113 118
17186 3 114 113 13
17187 3 114 113 83
17188 5 114 113 87
17189 1 114 113 89
17190 3 114 113 93
17191 5 114 113 107
17192 1 114 113 109
17193 5 114 113 117
17194 1 114 113 119
17195 3 114 113 8
17196 5 114 113 12
17197 1 114 113 14
17198 3 114 113 18
17199 3 118 113 13
17200 5 118 113 83
17201 3 118 113 87
17202 3 118 113 89
17203 1 118 113 93
17204 5 118 113 107
17205 5 118 113 109
17206 1 118 113 117
17207 1 118 113 119
17208 5 118 113 8
17209 3 118 113 12
17210 3 118 113 14
17211 1 118 113 18
17212 5 13 113 83
17213 5 13 113 87
17214 5 13 113 89
17215 5 13 113 93
17216 3 13 113 107
17217 3 13 113 109
17218 3 13 113 117
17219 3 13 113 119
17220 1 13 113 8
17221 1 13 113 12
17222 1 13 113 14
17223 1 13 113 18
17224 2 83 113 87
17225 2 83 113 89
17226 3 83 113 93
17227 2 83 113 107
17228 2 83 113 109
17229 4 83 113 117
17230 4 83 113 119
17231 3 83 113 8
17232 4 83 113 12
17233 4 83 113 14
17234 6 83 113 18
17235 3 87 113 89
17236 2 87 113 93
17237 2 87 113 107
17238 4 87 113 109
17239 2 87 113 117
17240 4 87 113 119
17241 4 87 113 8
17242 3 87 113 12
17243 6 87 113 14
17244 4 87 113 18
17245 2 89 113 93
17246 4 89 113 107
17247 2 89 113 109
17248 4 89 113 117
17249 2 89 113 119
17250 4 89 113 8
17251 6 89 113 12
17252 3 89 113 14
17253 4 89 113 18
17254 4 93 113 107
17255 4 93 113 109
17256 2 93 113 117
17257 2 93 113 119
17258 6 93 113 8
17259 4 93 113 12
17260 4 93 113 14
17261 3 93 113 18
17262 3 107 113 109
17263 3 107 113 117
17264 6 107 113 119
17265 2 107 113 8
17266 2 107 113 12
17267 4 107 113 14
17268 4 107 113 18
17269 6 109 113 117
17270 3 109 113 119
17271 2 109 113 8
17272 4 109 113 12
17273 2 109 113 14
17274 4 109 113 18
17275 3 117 113 119
17276 4 117 113 8
17277 2 117 113 12
17278 4 117 113 14
17279 2 117 113 18
17280 4 119 113 8
17281 4 119 113 12
17282 2 119 113 14
17283 2 119 113 18
17284 2 8 113 12
17285 2 8 113 14
17286 3 8 113 18
17287 3 12 113 14
17288 2 12 113 18
17289 2 14 113 18
17290 3 89 114 109
17291 3 89 114 113
17292 3 89 114 115
17293 3 89 114 119
17294 6 89 114 14
17295 1 89 114 84
17296 1 89 114 88
17297 1 89 114 90
17298 1 89 114 94
17299 3 89 114 108
17300 3 89 114 110
17301 3 89 114 118
17302 3 89 114 120
17303 5 89 114 9
17304 5 89 114 13
17305 5 89 114 15
17306 5 89 114 19
17307 3 109 114 113
17308 3 109 114 115
17309 6 109 114 119
17310 3 109 114 14
17311 1 109 114 84
17312 3 109 114 88
17313 3 109 114 90
17314 5 109 114 94
17315 1 109 114 108
17316 1 109 114 110
17317 5 109 114 118
17318 5 109 114 120
17319 1 109 114 9
17320 3 109 114 13
17321 3 109 114 15
17322 5 109 114 19
17323 6 113 114 115
17324 3 113 114 119
17325 3 113 114 14
17326 3 113 114 84
17327 1 113 114 88
17328 5 113 114 90
17329 3 113 114 94
17330 1 113 114 108
17331 5 113 114 110
17332 1 113 114 118
17333 5 113 114 120
17334 3 113 114 9
17335 1 113 114 13
17336 5 113 114 15
17337 3 113 114 19
17338 3 115 114 119
17339 3 115 114 14
17340 3 115 114 84
17341 5 115 114 88
17342 1 115 114 90
17343 3 115 114 94
17344 5 115 114 108
17345 1 115 114 110
17346 5 115 114 118
17347 1 115 114 120
17348 3 115 114 9
17349 5 115 114 13
17350 1 115 114 15
17351 3 115 114 19
17352 3 119 114 14
17353 5 119 114 84
17354 3 119 114 88
17355 3 119 114 90
17356 1 119 114 94
17357 5 119 114 108
17358 5 119 114 110
17359 1 119 114 118
17360 1 119 114 120
17361 5 119 114 9
17362 3 119 114 13
17363 3 119 114 15
17364 1 119 114 19
17365 5 14 114 84
17366 5 14 114 88
17367 5 14 114 90
17368 5 14 114 94
17369 3 14 114 108
17370 3 14 114 110
17371 3 14 114 118
17372 3 14 114 120
17373 1 14 114 9
17374 1 14 114 13
17375 1 14 114 15
17376 1 14 114 19
17377 2 84 114 88
17378 2 84 114 90
17379 3 84 114 94
17380 2 84 114 108
17381 2 84 114 110
17382 4 84 114 118
17383 4 84 114 120
17384 3 84 114 9
17385 4 84 114 13
17386 4 84 114 15
17387 6 84 114 19
17388 3 88 114 90
17389 2 88 114 94
17390 2 88 114 108
17391 4 88 114 110
17392 2 88 114 118
17393 4 88 114 120
17394 4 88 114 9
17395 3 88 114 13
17396 6 88 114 15
17397 4 88 114 19
17398 2 90 114 94
17399 4 90 114 108
17400 2 90 114 110
17401 4 90 114 118
17402 2 90 114 120
17403 4 90 114 9
17404 6 90 114 13
17405 3 90 114 15
17406 4 90 114 19
17407 4 94 114 108
17408 4 94 114 110
17409 2 94 114 118
17410 2 94 114 120
17411 6 94 114 9
17412 4 94 114 13
17413 4 94 114 15
17414 3 94 114 19
17415 3 108 114 110
17416 3 108 114 118
17417 6 108 114 120
17418 2 108 114 9
17419 2 108 114 13
17420 4 108 114 15
17421 4 108 114 19
17422 6 110 114 118
17423 3 110 114 120
17424 2 110 114 9
17425 4 110 114 13
17426 2 110 114 15
17427 4 110 114 19
17428 3 118 114 120
17429 4 118 114 9
17430 2 118 114 13
17431 4 118 114 15
17432 2 118 114 19
17433 4 120 114 9
17434 4 120 114 13
17435 2 120 114 15
17436 2 120 114 19
17437 2 9 114 13
17438 2 9 114 15
17439 3 9 114 19
17440 3 13 114 15
17441 2 13 114 19
17442 2 15 114 19
17443 3 90 115 110
17444 3 90 115 114
17445 3 90 115 111
17446 3 90 115 120
17447 6 90 115 15
17448 1 90 115 85
17449 1 90 115 89
17450 1 90 115 86
17451 1 90 115 95
17452 3 90 115 109
17453 3 90 115 106
17454 3 90 115 119
17455 3 90 115 116
17456 5 90 115 10
17457 5 90 115 14
17458 5 90 115 11
17459 5 90 115 20
17460 3 110 115 114
17461 3 110 115 111
17462 6 110 115 120
17463 3 110 115 15
17464 1 110 115 85
17465 3 110 115 89
17466 3 110 115 86
17467 5 110 115 95
17468 1 110 115 109
17469 1 110 115 106
17470 5 110 115 119
17471 5 110 115 116
17472 1 110 115 10
17473 3 110 115 14
17474 3 110 115 11
17475 5 110 115 20
17476 6 114 115 111
17477 3 114 115 120
17478 3 114 115 15
17479 3 114 115 85
17480 1 114 115 89
17481 5 114 115 86
17482 3 114 115 95
17483 1 114 115 109
17484 5 114 115 106
17485 1 114 115 119
17486 5 114 115 116
17487 3 114 115 10
17488 1 114 115 14
17489 5 114 115 11
17490 3 114 115 20
17491 3 111 115 120
17492 3 111 115 15
17493 3 111 115 85
17494 5 111 115 89
17495 1 111 115 86
17496 3 111 115 95
17497 5 111 115 109
17498 1 111 115 106
17499 5 111 115 119
17500 1 111 115 116
17501 3 111 115 10
17502 5 111 115 14
17503 1 111 115 11
17504 3 111 115 20
17505 3 120 115 15
17506 5 120 115 85
17507 3 120 115 89
17508 3 120 115 86
17509 1 120 115 95
17510 5 120 115 109
17511 5 120 115 106
17512 1 120 115 119
17513 1 120 115 116
17514 5 120 115 10
17515 3 120 115 14
17516 3 120 115 11
17517 1 120 115 20
17518 5 15 115 85
17519 5 15 115 89
17520 5 15 115 86
17521 5 15 115 95
17522 3 15 115 109
17523 3 15 115 106
17524 3 15 115 119
17525 3 15 115 116
17526 1 15 115 10
17527 1 15 115 14
17528 1 15 115 11
17529 1 15 115 20
17530 2 85 115 89
17531 2 85 115 86
17532 3 85 115 95
17533 2 85 115 109
17534 2 85 115 106
17535 4 85 115 119
17536 4 85 115 116
17537 3 85 115 10
17538 4 85 115 14
17539 4 85 115 11
17540 6 85 115 20
17541 3 89 115 86
17542 2 89 115 95
17543 2 89 115 109
17544 4 89 115 106
17545 2 89 115 119
17546 4 89 115 116
17547 4 89 115 10
17548 3 89 115 14
17549 6 89 115 11
17550 4 89 115 20
17551 2 86 115 95
17552 4 86 115 109
17553 2 86 115 106
17554 4 86 115 119
17555 2 86 115 116
17556 4 86 115 10
17557 6 86 115 14
17558 3 86 115 11
17559 4 86 115 20
17560 4 95 115 109
17561 4 95 115 106
17562 2 95 115 119
17563 2 95 115 116
17564 6 95 115 10
17565 4 95 115 14
17566 4 95 115 11
17567 3 95 115 20
17568 3 109 115 106
17569 3 109 115 119
17570 6 109 115 116
17571 2 109 115 10
17572 2 109 115 14
17573 4 109 115 11
17574 4 109 115 20
17575 6 106 115 119
17576 3 106 115 116
17577 2 106 115 10
17578 4 106 115 14
17579 2 106 115 11
17580 4 106 115 20
17581 3 119 115 116
17582 4 119 115 10
17583 2 119 115 14
17584 4 119 115 11
17585 2 119 115 20
17586 4 116 115 10
17587 4 116 115 14
17588 2 116 115 11
17589 2 116 115 20
17590 2 10 115 14
17591 2 10 115 11
17592 3 10 115 20
17593 3 14 115 11
17594 2 14 115 20
17595 2 11 115 20
17596 3 91 116 111
17597 3 91 116 120
17598 3 91 116 117
17599 3 91 116 121
17600 6 91 116 16
17601 1 91 116 86
17602 1 91 116 95
17603 1 91 116 92
17604 1 91 116 96
17605 3 91 116 115
17606 3 91 116 112
17607 3 91 116 125
17608 3 91 116 122
17609 5 91 116 11
17610 5 91 116 20
17611 5 91 116 17
17612 5 91 116 21
17613 3 111 116 120
17614 3 111 116 117
17615 6 111 116 121
17616 3 111 116 16
17617 1 111 116 86
17618 3 111 116 95
17619 3 111 116 92
17620 5 111 116 96
17621 1 111 116 115
17622 1 111 116 112
17623 5 111 116 125
17624 5 111 116 122
17625 1 111 116 11
17626 3 111 116 20
17627 3 111 116 17
17628 5 111 116 21
17629 6 120 116 117
17630 3 120 116 121
17631 3 120 116 16
17632 3 120 116 86
17633 1 120 116 95
17634 5 120 116 92
17635 3 120 116 96
17636 1 120 116 115
17637 5 120 116 112
17638 1 120 116 125
17639 5 120 116 122
17640 3 120 116 11
17641 1 120 116 20
17642 5 120 116 17
17643 3 120 116 21
17644 3 117 116 121
17645 3 117 116 16
17646 3 117 116 86
17647 5 117 116 95
17648 1 117 116 92
17649 3 117 116 96
17650 5 117 116 115
17651 1 117 116 112
17652 5 117 116 125
17653 1 117 116 122
17654 3 117 116 11
17655 5 117 116 20
17656 1 117 116 17
17657 3 117 116 21
17658 3 121 116 16
17659 5 121 116 86
17660 3 121 116 95
17661 3 121 116 92
17662 1 121 116 96
17663 5 121 116 115
17664 5 121 116 112
17665 1 121 116 125
17666 1 121 116 122
17667 5 121 116 11
17668 3 121 116 20
17669 3 121 116 17
17670 1 121 116 21
17671 5 16 116 86
17672 5 16 116 95
17673 5 16 116 92
17674 5 16 116 96
17675 3 16 116 115
17676 3 16 116 112
17677 3 16 116 125
17678 3 16 116 122
17679 1 16 116 11
17680 1 16 116 20
17681 1 16 116 17
17682 1 16 116 21
17683 2 86 116 95
17684 2 86 116 92
17685 3 86 116 96
17686 2 86 116 115
17687 2 86 116 112
17688 4 86 116 125
17689 4 86 116 122
17690 3 86 116 11
17691 4 86 116 20
17692 4 86 116 17
17693 6 86 116 21
17694 3 95 116 92
17695 2 95 116 96
17696 2 95 116 115
17697 4 95 116 112
17698 2 95 116 125
17699 4 95 116 122
17700 4 95 116 11
17701 3 95 116 20
17702 6 95 116 17
17703 4 95 116 21
17704 2 92 116 96
17705 4 92 116 115
17706 2 92 116 112
17707 4 92 116 125
17708 2 92 116 122
17709 4 92 116 11
17710 6 92 116 20
17711 3 92 116 17
17712 4 92 116 21
17713 4 96 116 115
17714 4 96 116 112
17715 2 96 116 125
17716 2 96 116 122
17717 6 96 116 11
17718 4 96 116 20
17719 4 96 116 17
17720 3 96 116 21
17721 3 115 116 112
17722 3 115 116 125
17723 6 115 116 122
17724 2 115 116 11
17725 2 115 116 20
17726 4 115 116 17
17727 4 115 116 21
17728 6 112 116 125
17729 3 112 116 122
17730 2 112 116 11
17731 4 112 116 20
17732 2 112 116 17
17733 4 112 116 21
17734 3 125 116 122
17735 4 125 116 11
17736 2 125 116 20
17737 4 125 116 17
17738 2 125 116 21
17739 4 122 116 11
17740 4 122 116 20
17741 2 122 116 17
17742 2 122 116 21
17743 2 11 116 20
17744 2 11 116 17
17745 3 11 116 21
17746 3 20 116 17
17747 2 20 116 21
17748 2 17 116 21
17749 3 92 117 112
17750 3 92 117 116
17751 3 92 117 118
17752 3 92 117 122
17753 6 92 117 17
17754 1 92 117 87
17755 1 92 117 91
17756 1 92 117 93
17757 1 92 117 97
17758 3 92 117 111
17759 3 92 117 113
17760 3 92 117 121
17761 3 92 117 123
17762 5 92 117 12
17763 5 92 117 16
17764 5 92 117 18
17765 5 92 117 22
17766 3 112 117 116
17767 3 112 117 118
17768 6 112 117 122
17769 3 112 117 17
17770 1 112 117 87
17771 3 112 117 91
17772 3 112 117 93
17773 5 112 117 97
17774 1 112 117 111
17775 1 112 117 113
17776 5 112 117 121
17777 5 112 117 123
17778 1 112 117 12
17779 3 112 117 16
17780 3 112 117 18
17781 5 112 117 22
17782 6 116 117 118
17783 3 116 117 122
17784 3 116 117 17
17785 3 116 117 87
17786 1 116 117 91
17787 5 116 117 93
17788 3 116 117 97
17789 1 116 117 111
17790 5 116 117 113
17791 1 116 117 121
17792 5 116 117 123
17793 3 116 117 12
17794 1 116 117 16
17795 5 116 117 18
17796 3 116 117 22
17797 3 118 117 122
17798 3 118 117 17
17799 3 118 117 87
17800 5 118 117 91
17801 1 118 117 93
17802 3 118 117 97
17803 5 118 117 111
17804 1 118 117 113
17805 5 118 117 121
17806 1 118 117 123
17807 3 118 117 12
17808 5 118 117 16
17809 1 118 117 18
17810 3 118 117 22
17811 3 122 117 17
17812 5 122 117 87
17813 3 122 117 91
17814 3 122 117 93
17815 1 122 117 97
17816 5 122 117 111
17817 5 122 117 113
17818 1 122 117 121
17819 1 122 117 123
17820 5 122 117 12
17821 3 122 117 16
17822 3 122 117 18
17823 1 122 117 22
17824 5 17 117 87
17825 5 17 117 91
17826 5 17 117 93
17827 5 17 117 97
17828 3 17 117 111
17829 3 17 117 113
17830 3 17 117 121
17831 3 17 117 123
17832 1 17 117 12
17833 1 17 117 16
17834 1 17 117 18
17835 1 17 117 22
17836 2 87 117 91
17837 2 87 117 93
17838 3 87 117 97
17839 2 87 117 111
17840 2 87 117 113
17841 4 87 117 121
17842 4 87 117 123
17843 3 87 117 12
17844 4 87 117 16
17845 4 87 117 18
17846 6 87 117 22
17847 3 91 117 93
17848 2 91 117 97
17849 2 91 117 111
17850 4 91 117 113
17851 2 91 117 121
17852 4 91 117 123
17853 4 91 117 12
17854 3 91 117 16
17855 6 91 117 18
17856 4 91 117 22
17857 2 93 117 97
17858 4 93 117 111
17859 2 93 117 113
17860 4 93 117 121
17861 2 93 117 123
17862 4 93 117 12
17863 6 93 117 16
17864 3 93 117 18
17865 4 93 117 22
17866 4 97 117 111
17867 4 97 117 113
17868 2 97 117 121
17869 2 97 117 123
17870 6 97 117 12
17871 4 97 117 16
17872 4 97 117 18
17873 3 97 117 22
17874 3 111 117 113
17875 3 111 117 121
17876 6 111 117 123
17877 2 111 117 12
17878 2 111 117 16
17879 4 111 117 18
17880 4 111 117 22
17881 6 113 117 121
17882 3 113 117 123
17883 2 113 117 12
17884 4 113 117 16
17885 2 113 117 18
17886 4 113 117 22
17887 3 121 117 123
17888 4 121 117 12
17889 2 121 117 16
17890 4 121 117 18
17891 2 121 117 22
17892 4 123 117 12
17893 4 123 117 16
17894 2 123 117 18
17895 2 123 117 22
17896 2 12 117 16
17897 2 12 117 18
17898 3 12 117 22
17899 3 16 117 18
17900 2 16 117 22
17901 2 18 117 22
17902 3 93 118 113
17903 3 93 118 117
17904 3 93 118 119
17905 3 93 118 123
17906 6 93 118 18
17907 1 93 118 88
17908 1 93 118 92
17909 1 93 118 94
17910 1 93 118 98
17911 3 93 118 112
17912 3 93 118 114
17913 3 93 118 122
17914 3 93 118 124
17915 5 93 118 13
17916 5 93 118 17
17917 5 93 118 19
17918 5 93 118 23
17919 3 113 118 117
17920 3 113 118 119
17921 6 113 118 123
17922 3 113 118 18
17923 1 113 118 88
17924 3 113 118 92
17925 3 113 118 94
17926 5 113 118 98
17927 1 113 118 112
17928 1 113 118 114
17929 5 113 118 122
17930 5 113 118 124
17931 1 113 118 13
17932 3 113 118 17
17933 3 113 118 19
17934 5 113 118 23
17935 6 117 118 119
17936 3 117 118 123
17937 3 117 118 18
17938 3 117 118 88
17939 1 117 118 92
17940 5 117 118 94
17941 3 117 118 98
17942 1 117 118 112
17943 5 117 118 114
17944 1 117 118 122
17945 5 117 118 124
17946 3 117 118 13
17947 1 117 118 17
17948 5 117 118 19
17949 3 117 118 23
17950 3 119 118 123
17951 3 119 118 18
17952 3 119 118 88
17953 5 119 118 92
17954 1 119 118 94
17955 3 119 118 98
17956 5 119 118 112
17957 1 119 118 114
17958 5 119 118 122
17959 1 119 118 124
17960 3 119 118 13
17961 5 119 118 17
17962 1 119 118 19
17963 3 119 118 23
17964 3 123 118 18
17965 5 123 118 88
17966 3 123 118 92
17967 3 123 118 94
17968 1 123 118 98
17969 5 123 118 112
17970 5 123 118 114
17971 1 123 118 122
17972 1 123 118 124
17973 5 123 118 13
17974 3 123 118 17
17975 3 123 118 19
17976 1 123 118 23
17977 5 18 118 88
17978 5 18 118 92
17979 5 18 118 94
17980 5 18 118 98
